"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NCAPG2",977.763659903945,-0.66701305693847,0.146496344428571,-4.55310376201022,5.28601842923577e-06,0.000688492205676921
"TMEM91",151.714389900958,1.00357728048242,0.220850169239833,4.54415445519799,5.51562048218956e-06,0.000712095633832157
"CSTB",17202.5364337021,1.43992288418716,0.317317122154176,4.5378039306922,5.68430725305998e-06,0.000727492470874233
"AMICA1",91.1913353528916,1.17963983310667,0.261030435534606,4.51916586160038,6.20837450506491e-06,0.000787714275565047
"SBSN",6323.01480843795,2.06251736298129,0.456824329686994,4.51490261999504,6.33458669586535e-06,0.000790105482963951
"DHX33",504.117789012801,-0.597249067358378,0.132235841836019,-4.51654452428263,6.28569055801756e-06,0.000790105482963951
"CLDN11",40.6042502568253,1.53445383931696,0.340009949144589,4.51296746809144,6.39268307055858e-06,0.000790651339768749
"SLPI",4827.9576712793,1.65444601505441,0.369078803830335,4.4826362226289,7.3726549457231e-06,0.000896782937943409
"GNG7",78.2115163587287,1.43545921993152,0.320616959933373,4.47717806391097,7.56361616596216e-06,0.000912469694513369
"DMKN",3309.00245476079,1.60219029893313,0.358474909817814,4.46946286909565,7.84162700251521e-06,0.000930087626789005
"GLI2",1343.43940831697,-1.59872577558072,0.357825127010388,-4.46789689963362,7.89923585736008e-06,0.000930087626789005
"CDCA2",429.150688852203,-0.733215012685737,0.164394343121359,-4.46009880123711,8.19218782607282e-06,0.000956925558921744
"CNFN",5372.82875648363,2.21299822421072,0.496558826097642,4.45666879310603,8.32430616781952e-06,0.000964701875417069
"GMFG",89.2670826303667,0.758954222293392,0.170383737648136,4.45438181348463,8.41352592015882e-06,0.000967424019475762
"MMRN1",97.1396586092126,1.68836335880265,0.379489680226936,4.44903628945326,8.62564428664762e-06,0.000976555635468305
"KIF15",356.420318518954,-0.757148249664834,0.170248012074403,-4.4473250550141,8.69462182051169e-06,0.000976850717208329
"ADAP2",274.719329215142,0.922705804967239,0.208264868377247,4.43044384853171,9.40393322869588e-06,0.00104065480646576
"ACP5",1241.77604049887,0.845128656296046,0.191371590008126,4.41616572376371,1.00467070557231e-05,0.0010660091408199
"TBC1D3B",140.578137201221,0.836305744181894,0.18928884147466,4.41814603368392,9.95511518140516e-06,0.0010660091408199
"NCAPD2",4891.61254965843,-0.633611373731013,0.143490066935143,-4.41571592560063,1.00676226779431e-05,0.0010660091408199
"FREM2",850.684212526593,-2.60000247713483,0.589246231290714,-4.41242105433523,1.02221072674102e-05,0.00106701400540243
"GPR161",364.708053628735,-0.930685419875469,0.210906606200319,-4.41278458101737,1.02049523491341e-05,0.00106701400540243
"TMEM185B",1018.75685687628,-0.603718971886137,0.13688367729317,-4.41045261074572,1.03154779958806e-05,0.00106917750100965
"TMC8",414.310394829934,0.983037224824058,0.223052179533951,4.40720743853763,1.0471189446686e-05,0.00107772703689737
"MKI67",5643.262694234,-0.692658179833459,0.157346444733391,-4.4021215795953,1.0719745466092e-05,0.00108809112944788
"PRKDC",11176.5322818202,-0.661519700693865,0.150439568577909,-4.39724539858196,1.09633368886793e-05,0.00110519446799714
"PEG10",880.919903105516,-2.05515230638755,0.467593084817156,-4.39517258299742,1.10684780257017e-05,0.00110820312641005
"BRRN1",671.989005092634,-0.65292242950994,0.148671917794373,-4.39169978565147,1.12467923875369e-05,0.00111374083583643
"DEFB103A",174.200818415915,2.97552266576163,0.677987154092889,4.38875965097411,1.13998971924754e-05,0.00111855791252569
"DSCC1",283.767882245109,-0.646014028589618,0.147299571930004,-4.38571558712067,1.15605093829341e-05,0.00112680514634453
"RNF222",83.4236310646159,1.95764073341714,0.447531309018024,4.37431011857609,1.2181710200924e-05,0.0011650603390657
"OASL",822.551626860664,1.62229938185734,0.370883061089621,4.37415334389005,1.21904669259491e-05,0.0011650603390657
"FOSB",1935.69958747574,1.4193554606356,0.324614724782909,4.37243092279567,1.22870699763342e-05,0.00116671674781734
"BRIP1",299.491010821934,-0.749956147854966,0.171817345382693,-4.3648453896466,1.27212702093484e-05,0.00119255831172733
"CLIC3",770.011346356853,1.82549214968887,0.419338565932812,4.35326559012786,1.34124497078837e-05,0.00124172629364773
"WBSCR17",44.4365155621253,1.44369398807906,0.33192233040006,4.34949340810844,1.36452385265272e-05,0.00124172629364773
"MXD1",3486.26851387469,1.16763889820212,0.268550529285617,4.34792998289077,1.37428459344041e-05,0.00124172629364773
"LSP1",934.273862317797,0.955555242000241,0.219779807966801,4.34778449776688,1.37519626215913e-05,0.00124172629364773
"UHRF1",627.936992547752,-0.625446776401452,0.143804785024887,-4.34927652993753,1.36587390023179e-05,0.00124172629364773
"CENPO",236.559614885486,-0.59074131492505,0.135748097531554,-4.35174654869645,1.35057334545071e-05,0.00124172629364773
"WDHD1",668.906704625111,-0.622222287130054,0.143231711059917,-4.34416570552428,1.39805959442429e-05,0.00125467323845955
"CD207",91.0245865712379,1.65310111131266,0.380933093064268,4.33961013472191,1.4273571776824e-05,0.0012732026024927
"SLAMF7",295.681218007211,1.19882017103221,0.276396232850571,4.33732456722858,1.44227568976182e-05,0.00127875985553701
"ZNF404",29.7027032545165,1.0244471034862,0.236520339875034,4.33132771594811,1.48212893179241e-05,0.00129076766971129
"SH2D3C",183.523086288002,0.692643206059219,0.159878604334779,4.33230705847827,1.47554955476534e-05,0.00129076766971129
"PRSS27",609.833173630264,2.06025686920112,0.476262577496006,4.3258844313007,1.51921062536513e-05,0.00130758725053357
"VSIG10L",1486.74088919482,1.82931637165698,0.422850514851941,4.32615382364499,1.51735480473359e-05,0.00130758725053357
"ATF3",1209.90110249204,1.18666245732221,0.274478980454531,4.32332725572326,1.53693488751733e-05,0.0013151516089814
"RASL12",256.791572268976,1.37077393142147,0.317183317257123,4.32170879375178,1.54825443733567e-05,0.00131717969992522
"ORC1",362.047701241561,-0.678855794831588,0.15746075822137,-4.31126969347627,1.6231978157722e-05,0.00137300146278938
"TCP228",750.388968600036,1.49123015745083,0.346186296833987,4.30759441112698,1.65039658312843e-05,0.00138014414264115
"KLF6",4087.53277834586,0.756556003680097,0.175631599151974,4.30763033151824,1.65012866616936e-05,0.00138014414264115
"MAFB",2807.11373112825,0.807059770126982,0.187549913464446,4.3031732471579,1.68369089072661e-05,0.00139535604165631
"GATSL2",52.2120589650366,-1.35586580124926,0.315437065879533,-4.29837183993803,1.72057341083327e-05,0.00139908284312951
"TACR2",115.966395651334,1.8891278734886,0.440449332371237,4.2890923760019,1.79404749455848e-05,0.00142746620626762
"GNG4",397.167281716094,-1.58887683104854,0.370459123526614,-4.28893967011287,1.79528125084189e-05,0.00142746620626762
"MAGIX",38.0651076985265,0.951697145295607,0.221951195840957,4.28786671632786,1.80397278411318e-05,0.00142746620626762
"IVL",3705.54100598447,2.10207149632039,0.490722886439103,4.28362229357983,1.83874956661373e-05,0.0014468879425868
"KIAA1211L",187.04144832073,1.25010412023521,0.291910938412551,4.28248467506369,1.84817864659816e-05,0.0014468879425868
"ESCO2",336.866307117157,-0.765214336913447,0.178927494394949,-4.27667273551811,1.89707368261433e-05,0.00147730848998506
"KIF14",687.793903107309,-0.691555851236038,0.161781317331738,-4.27463357723796,1.91451896504927e-05,0.0014830468488208
"CSAD",294.613867469148,0.598169468303344,0.140002108552641,4.27257470967611,1.93228781778778e-05,0.00148897445561259
"TBC1D3C",65.2650786241991,1.12649004322221,0.263826045259332,4.26982120781483,1.95629725724747e-05,0.00149962411625877
"C10orf99",1482.45372642616,2.17705052498993,0.510189834859789,4.26713818315928,1.97996527282207e-05,0.00150990305105675
"ECT2",2825.17786688059,-0.698981347245668,0.16395807668355,-4.26317118000077,2.01545999782013e-05,0.00152421939977324
"CD52",153.339700512755,1.04494241137087,0.245516444064549,4.25609948593156,2.08024170818271e-05,0.00155416230766666
"FCGR2B",90.6230200567778,1.14633804544349,0.269771890468157,4.24928647478486,2.14452518006525e-05,0.00158912429867711
"STX1B",40.1157344802471,1.10138866760184,0.25925126867463,4.24834436966294,2.15356175370731e-05,0.00158912429867711
"LDLRAD3",483.857839697606,-0.745298949361828,0.175550160724295,-4.24550422675109,2.1810239729092e-05,0.00158912429867711
"KRT6C",21620.4288654477,1.94443589345436,0.458169755888554,4.24392022490311,2.19648464339702e-05,0.00159250546706982
"JUNB",7875.30084801696,0.713455913753049,0.168295371179077,4.23930800208335,2.24209860946398e-05,0.00161760820265151
"TUBB2A",1589.48521555546,1.14078954399461,0.269175517513643,4.23808804950764,2.25431363350828e-05,0.00161848722234024
"CST3",5700.80519279057,0.719087502101114,0.169746125390379,4.23625281842146,2.27280863034786e-05,0.00162384453502232
"SDCBP2",726.878200436163,1.36337884072139,0.32193246060691,4.23498406513942,2.28567913467395e-05,0.00162515099053774
"MGST2",762.847988014253,0.812514263100379,0.192409348597332,4.22284192022697,2.41241026108999e-05,0.00169884469965179
"CLASP1",2684.4862788915,-0.607106826736179,0.144155802746074,-4.21146298082484,2.53722137333884e-05,0.00177822972251433
"SPINK5",7155.43089280362,2.25090578433992,0.535200305288869,4.20572589756841,2.60245495500944e-05,0.00181530483544213
"GFRA3",68.0770463265311,1.69796050911127,0.404275995226386,4.20000328775506,2.66911104537503e-05,0.00184431813924083
"CSRNP1",711.782113236007,0.780012874848792,0.185878548782458,4.19635767525643,2.7124177745144e-05,0.0018654843366964
"IGFL1",532.074793291458,2.18005666217335,0.521559775332083,4.1798788274753,2.91664467101177e-05,0.00193017121554815
"JPH2",396.367090430505,1.68797611982012,0.403450781412439,4.18384645063938,2.86617742271695e-05,0.00193017121554815
"MYL9",5738.74442618057,1.43971969110001,0.344490958254425,4.17926699265268,2.92450184173962e-05,0.00193017121554815
"CNGA1",74.1125279177584,1.34737652632993,0.322116122468529,4.18289067931261,2.87825815575571e-05,0.00193017121554815
"ATAD3C",32.4049460772345,1.25183043982716,0.299211447739164,4.18376519109134,2.86720264719661e-05,0.00193017121554815
"GATSL3",256.506382700047,0.914198278013506,0.218639179418349,4.18131041492915,2.89833858154735e-05,0.00193017121554815
"SERTAD1",293.949945885459,0.695938186882718,0.166451249904374,4.18103310898858,2.90187601556288e-05,0.00193017121554815
"TARBP1",1198.05960054839,-0.638903477912429,0.152664592097692,-4.18501414855638,2.85148339986429e-05,0.00193017121554815
"PARPBP",325.280192451678,-0.620024792859035,0.148218054480197,-4.18319343775947,2.87442612936472e-05,0.00193017121554815
"PGAR",533.291458191966,1.3516614270043,0.323923488936563,4.17277990997746,3.00905580279476e-05,0.00195391802198433
"FBXO2",314.662932096857,1.54217537412226,0.369871529814552,4.16948926805879,3.05282990150768e-05,0.0019706820390522
"ASPRV1",108.623709908535,1.47341058014389,0.353788138514021,4.16466924621189,3.11804256311675e-05,0.00198663854735725
"CYP4F22",294.708556029689,2.17263373602076,0.521906339365594,4.16288052500324,3.14257819926071e-05,0.00199364077313445
"LRP8",729.637913909799,-0.760734388032234,0.182898178925923,-4.15933276372502,3.19178614918625e-05,0.00200272396074091
"FADS2",1852.02433346532,-1.13850889717368,0.274272547488689,-4.15101295262017,3.31007030546664e-05,0.00204695860318731
"CECR1",732.278167472486,1.00463273379958,0.242010054422371,4.15120246221769,3.30733026982526e-05,0.00204695860318731
"NCF4",84.0621471595029,0.75889112888669,0.182787908637692,4.15175781889875,3.29931301606641e-05,0.00204695860318731
"HSPB7",272.785927789793,1.75962069822627,0.425039025362062,4.1399038517166,3.47451418055479e-05,0.00213074582122523
"VNN3",45.2303785429325,2.062726444902,0.499233574443584,4.13178630303659,3.59954988102185e-05,0.00216226760139415
"ALDH3B2",2694.40835299924,1.34641627093665,0.325852306031949,4.1319832513465,3.59646632260151e-05,0.00216226760139415
"SPATA18",137.9386393601,1.04573648625292,0.253208339335504,4.12994488648063,3.62850208245524e-05,0.00216226760139415
"LSMEM1",16.8887728007273,0.973183040794183,0.235449065348808,4.13330602673004,3.57582094352433e-05,0.00216226760139415
"LYL1",51.0984577734583,0.751610237217701,0.181991084440516,4.12992888925483,3.62875456953631e-05,0.00216226760139415
"KCNMB1",287.40755569946,1.47026553574242,0.356239973893722,4.127177305995,3.67243238469286e-05,0.00216550925048262
"CDCA7L",788.373590481844,-0.641801751168374,0.155520143757052,-4.12680785693572,3.67833477796342e-05,0.00216550925048262
"BRI",19050.9694594892,0.623418189626141,0.151275715462512,4.12107249151058,3.77112731696984e-05,0.00221129290243674
"SEPT11",2718.24561839776,-0.585747913374997,0.142536067066164,-4.1094715564384,3.96565554002762e-05,0.00230697700545955
"TIAM2",117.964068684321,-0.997851149381383,0.242972373685166,-4.10685023258801,4.01091108334786e-05,0.00232411768994936
"IL1RL1",49.9833669601625,1.76003563823674,0.42893370313544,4.10328128885922,4.07331510687459e-05,0.00234681274503735
"MEFV",49.9519836651909,1.53091115268551,0.373139000343745,4.10279051848023,4.08196808485909e-05,0.00234681274503735
"TOB1",1251.40051796047,0.720830566460428,0.175745121315162,4.10156800408569,4.10359865220244e-05,0.00235006867560761
"SULT2B1",1592.36472316457,1.70557745021279,0.416764483876062,4.09242513745484,4.26885082274941e-05,0.00239805138966511
"BHLHE40",6201.06624846107,0.742840662458131,0.181502171700839,4.09273704825151,4.26311066819847e-05,0.00239805138966511
"XRCC2",193.997473323401,-0.731157980480031,0.178850604336371,-4.08809342967003,4.34932994331632e-05,0.00242475144339885
"CNTRL",690.514372228079,-0.641603649783842,0.15694032411415,-4.08820138103688,4.34730693624057e-05,0.00242475144339885
"SLC26A9",188.18497980879,1.93512340949254,0.473744664134003,4.08473921923725,4.41263458694302e-05,0.0024415472124296
"CSTA",7598.0451238928,1.47164409525065,0.360774413641038,4.07912545792368,4.52054375432876e-05,0.00249188625379066
"CAB39L",192.991747533482,0.902972957684855,0.22168336142143,4.07325543917689,4.63605294184471e-05,0.00254602340291308
"SYNC",234.524312628548,1.09460669323817,0.268934349726698,4.07016319912484,4.69802153492766e-05,0.00257046397587603
"PIAS2",309.03080269623,-0.70217120031125,0.172836596022444,-4.06263034837869,4.85228362472643e-05,0.00264503371810087
"GIMAP4",238.469786621777,0.776792431590517,0.191898918284271,4.04792501456319,5.16736943298356e-05,0.00278583675145246
"APBB1IP",144.046229822844,0.959595466337549,0.237144433735728,4.04646000423066,5.19980041428758e-05,0.00279308987217097
"FAM127A",1878.16667593646,0.607249329568769,0.150300680657104,4.04023007024264,5.33987921484072e-05,0.00285790335578275
"ZNF662",54.5029097576924,1.17243192516642,0.290800719904928,4.03173666677899,5.536620381638e-05,0.00294180428797647
"ZFP36",9301.43122974767,0.937653364503391,0.232813150982405,4.02749312290462,5.63747158380793e-05,0.0029846153514563
"CCR7",49.5867887747716,1.27054246356271,0.315710268673608,4.02439384978079,5.71222518064136e-05,0.00300584623420941
"ANKRD37",157.509776789719,1.26401325963095,0.314173288411388,4.02329958101281,5.73884217837236e-05,0.00300584623420941
"PLIN4",308.886227141979,1.68210236842729,0.41859076221187,4.01848898800087,5.85725460572923e-05,0.00305698841443698
"LGALS7",2696.99285552809,1.5958085944114,0.397255404357557,4.01708466872124,5.89225581265295e-05,0.00306438943641788
"TMEM35",33.5510719241052,1.57421723674924,0.392204222119085,4.01376922523608,5.97567727777584e-05,0.00308596554997561
"USP2",109.801618270674,1.22507155338459,0.305344797168275,4.01209244351217,6.01829223314517e-05,0.00309215844458095
"GREM2",64.0697475428758,1.52423989605016,0.380075015632182,4.01036593661615,6.06247153567971e-05,0.00309817555771298
"APOD",310.507293693945,1.56260272350312,0.390627320720484,4.0002392065691,6.32784881497348e-05,0.00318949585132807
"DSG1",3954.94723751671,2.22185342782821,0.555732290126241,3.998064296972,6.38626054928615e-05,0.00319704023008141
"KIAA1324",720.371368447287,1.86145550530064,0.465583816252182,3.99811041604673,6.38501664604294e-05,0.00319704023008141
"KRT16",44350.4694190156,1.63782429888924,0.410187009825087,3.99287217698007,6.52777612603888e-05,0.00323487572468149
"SAMD11",48.5523349658702,1.47961264360274,0.370493811942784,3.9936230941186,6.50712724448465e-05,0.00323487572468149
"IL2RG",405.622626518842,0.967407459320223,0.242426138122701,3.99052456476695,6.59273201003365e-05,0.00325610166857971
"TCIM",401.530406170478,1.46687701615271,0.367913363671078,3.98701749106382,6.69090946281698e-05,0.0032935386446067
"SPIN4",422.763637369344,1.01019488805135,0.253562433591734,3.9840084895142,6.77624501368791e-05,0.00332442580371529
"KRTDAP",3406.33790989659,2.28364155069137,0.573775892639673,3.98002352483896,6.89084488133268e-05,0.00333640053277606
"IL10RA",282.650321228985,0.855436831971646,0.214859052664506,3.98138603593016,6.85145695329978e-05,0.00333640053277606
"CHRNA3",23.2517107937685,1.06732919153142,0.268282983274481,3.97837081765054,6.93890945542586e-05,0.00333747939101169
