Composite.Element.REF	TCGA-2H-A9GF-01	TCGA-2H-A9GI-01	TCGA-2H-A9GL-01	TCGA-2H-A9GQ-01	TCGA-2H-A9GR-01	TCGA-IC-A6RE-01	TCGA-IC-A6RF-01	TCGA-IG-A3I8-01	TCGA-IG-A3QL-01	TCGA-IG-A3Y9-01	TCGA-IG-A3YA-01	TCGA-IG-A3YB-01	TCGA-IG-A3YC-01	TCGA-IG-A4P3-01	TCGA-IG-A4QS-01	TCGA-IG-A4QT-01	TCGA-IG-A50L-01	TCGA-IG-A51D-01	TCGA-IG-A5B8-01	TCGA-IG-A5S3-01	TCGA-IG-A625-01	TCGA-IG-A6QS-01	TCGA-IG-A8O2-01	TCGA-IG-A97H-01	TCGA-IG-A97I-01	TCGA-JY-A6F8-01	TCGA-JY-A6FA-01	TCGA-JY-A6FB-01	TCGA-JY-A6FD-01	TCGA-JY-A6FE-01	TCGA-JY-A6FG-01	TCGA-JY-A939-01	TCGA-JY-A93E-01	TCGA-JY-A93F-01	TCGA-L5-A43C-01	TCGA-L5-A43E-01	TCGA-L5-A43H-01	TCGA-L5-A43I-01	TCGA-L5-A43J-01	TCGA-L5-A43M-01	TCGA-L5-A4OE-01	TCGA-L5-A4OF-01	TCGA-L5-A4OG-01	TCGA-L5-A4OH-01	TCGA-L5-A4OI-01	TCGA-L5-A4OJ-01	TCGA-L5-A4ON-01	TCGA-L5-A4OP-01	TCGA-L5-A4OQ-01	TCGA-L5-A4OR-01	TCGA-L5-A4OS-01	TCGA-L5-A4OT-01	TCGA-L5-A4OU-01	TCGA-L5-A4OW-01	TCGA-L5-A4OX-01	TCGA-L5-A88W-01	TCGA-L5-A891-01	TCGA-L5-A8NE-01	TCGA-L5-A8NF-01	TCGA-L5-A8NI-01	TCGA-L5-A8NJ-01	TCGA-L5-A8NK-01	TCGA-L5-A8NL-01	TCGA-L5-A8NQ-01	TCGA-L5-A8NS-01	TCGA-L5-A8NT-01	TCGA-L5-A8NV-01	TCGA-L5-A8NW-01	TCGA-L7-A56G-01	TCGA-L7-A6VZ-01	TCGA-LN-A49K-01	TCGA-LN-A49L-01	TCGA-LN-A49M-01	TCGA-LN-A49N-01	TCGA-LN-A49O-01	TCGA-LN-A49P-01	TCGA-LN-A49R-01	TCGA-LN-A49S-01	TCGA-LN-A49U-01	TCGA-LN-A49V-01	TCGA-LN-A49W-01	TCGA-LN-A49X-01	TCGA-LN-A49Y-01	TCGA-LN-A4A1-01	TCGA-LN-A4A2-01	TCGA-LN-A4A3-01	TCGA-LN-A4A4-01	TCGA-LN-A4A5-01	TCGA-LN-A4A6-01	TCGA-LN-A4A8-01	TCGA-LN-A4A9-01	TCGA-LN-A4MQ-01	TCGA-LN-A4MR-01	TCGA-LN-A5U5-01	TCGA-LN-A5U6-01	TCGA-LN-A5U7-01	TCGA-LN-A7HW-01	TCGA-LN-A7HX-01	TCGA-LN-A7HY-01	TCGA-LN-A7HZ-01	TCGA-LN-A8HZ-01	TCGA-LN-A8I0-01	TCGA-LN-A8I1-01	TCGA-LN-A9FO-01	TCGA-LN-A9FP-01	TCGA-LN-A9FQ-01	TCGA-LN-A9FR-01	TCGA-M9-A5M8-01	TCGA-Q9-A6FU-01	TCGA-Q9-A6FW-01	TCGA-RE-A7BO-01	TCGA-S8-A6BV-01	TCGA-S8-A6BW-01	TCGA-VR-A8EO-01	TCGA-VR-A8EP-01	TCGA-VR-A8EQ-01	TCGA-VR-A8Q7-01	TCGA-VR-AA4D-01	TCGA-VR-AA7B-01	TCGA-X8-AAAR-01	TCGA-XP-A8T6-01	TCGA-XP-A8T7-01	TCGA-Z6-A8JD-01	TCGA-Z6-A8JE-01	TCGA-Z6-A9VB-01	TCGA-Z6-AAPN-01
MRE11A|Mre11	-0.11886048625	-0.00773937724999996	0.10296024125	-0.00965487725	-0.1368894855	-0.0932138057499999	-0.0049442475	-0.0383685284999998	-0.0884274525000001	-0.10289669275	-0.01934144975	-0.133930843	0.7074646355	0.35744891275	-0.09811230225	1.21056866625	0.5318847185	-0.012680486	0.012842283	-0.0130012667500001	0.444062206	0.14354037775	0.0254898307499999	0.0322507165	-0.07254011975	0.1199196735	-0.0872667165	0.00226147500000001	-0.19726056175	0.0199199742499999	-0.258997211	-0.12466198925	0.0318065379999999	0.36663205325	0.14610439775	-0.35477732725	0.10938126625	-0.08545761075	-0.000265247999999996	-0.129898035	-0.10809588125	-0.079146002	0.00642597499999992	-0.20313522275	-0.0258156235000001	-0.1049479455	-0.066186674	-0.3367951085	0.04625160575	-0.206772783	0.0442074585	0.3654510905	0.0384368920000001	-0.194027916	0.00762454949999997	-0.1961067075	0.46588419625	0.0577981842499999	-0.0133784502500001	-0.0915958360000001	-0.18546445575	-0.07538336225	-0.1226265905	-0.0505170492499999	-0.023191792	-0.00717566225000021	-0.0174737875000001	-0.00952722224999997	0.11575962975	0.04524993725	0.00394598374999988	-0.12233609775	-0.05184488375	-0.0233830902500001	-0.06408471725	-0.0868062647500001	-0.0658442825000001	-0.0528513135000001	-0.045801366	-0.0765945932500001	0.16551265175	0.39292311225	-0.06466954675	-0.0827500170000001	0.0958481062500001	0.38830199825	-0.07499626875	0.0138728127499999	0.12139207575	0.194728369	-0.00269272300000015	-0.0608358104999999	-0.0893839125000001	0.08276473175	0.07112779	-0.1598749865	-0.0491129905	-0.0625124155000001	0.41165758075	0.07739733375	0.0159472694999998	0.4132589295	0.16388726525	-0.12027624375	-0.10760112675	0.197470538	0.0266689525	0.0692001182500001	-0.169212314	0.0869692575	0.253592426	-0.0173883585	-0.07646028525	0.24859890625	-0.1868175365	0.122295685	0.0239849512499998	-0.17358307975	0.27598517625	0.4690339355	-0.0725230089999999	-0.24021037125	0.12400875975	-0.1178134435	-0.00292619500000002	0.02569840125
MYH9|Myosin-IIa_pS1943	-0.16452703025	0.18260941575	0.20879488125	-0.52859990225	0.2836810255	0.28507652025	-0.4243177785	-0.6143446735	-0.1750017885	-0.35852289975	-0.66897899575	-0.649650025	-1.3566833375	-1.26208182425	-0.64652818225	-0.143314887749999	-1.7206439865	-0.102804907	-0.529886629	-0.59201235275	-1.986947338	-0.26605000025	-0.39562833625	0.7685150665	0.51089488825	0.0805383434999999	-0.0935292375	0.450691955	0.28626851025	0.51109105925	0.590086137	-0.16933308725	-0.0847088420000001	0.33404973825	-0.39472237825	0.31943592875	-1.06165190675	-0.32879594475	0.303770694	-0.0269727310000001	-0.34358948625	-0.099849523	-0.301954654	-0.11119112275	0.3780839805	0.3266894405	0.123125487	-0.3681718695	-0.55602876825	-0.00981445699999994	0.5038162235	-0.6978597085	0.0645031310000001	-0.704052255	-0.2699992395	0.5833439415	-0.27663790275	0.23466113425	-0.57665032125	0.180203318	-0.37515363575	-0.11927340825	-0.3325314695	0.32521306075	-0.097002439	-0.33838202025	0.1153510505	0.0849923777500001	-0.49794785425	0.18953404425	-0.0898246022500001	-0.00289828275000004	0.51053627925	-0.12960996825	-0.63718081725	-1.49072263375	-0.0180564355000001	-0.6731914695	0.366084132	-2.62818895525	-0.23811847225	-0.40668634475	-0.02273328975	-0.310893585	0.19059562425	-0.18738401675	-2.32194585775	-0.45387944125	0.57661995875	0.42861548	-1.856647499	-1.9571742135	0.6558566465	0.18091929175	0.083136482	0.4556831605	0.2678939025	0.3971569215	-1.84369380625	-1.00802643925	0.5231884395	0.0678638095	0.31819453625	0.12102748525	0.21603016625	-1.056865793	0.5321581665	0.45751857525	1.026796958	0.0444377735	0.00423041099999993	0.1609996145	0.48454044075	0.48693763425	-0.0540225155	0.43618385	0.18668773425	-0.0263518947499999	-1.60589344775	-0.5899292075	-0.14470483	0.12606937075	0.42759692775	0.1771438975	-0.203409156	0.61398156225
CDH2|N-Cadherin	-0.00137624875	0.15538221825	0.18963985475	-0.18033129575	-0.069255224	-0.14702123825	0.084151928	-0.214705598	-0.255548111	0.13175034275	0.08361207675	-0.1857308365	0.3173597	0.39073336225	-0.13346327775	0.81084083975	0.442038853	-0.0804641095	0.1742297685	0.16490587075	0.3959584885	0.36656489025	-0.11575443275	-0.0767619	0.32674430375	0.319671979	-0.191150662	0.0558196885000001	-0.17154721425	0.15800492875	0.2243331415	0.13682552825	-0.1515959885	0.12850039575	0.04568359425	-0.22213724175	-0.00474139424999998	-0.02577462325	-0.1546638595	-0.1024184995	-0.0565421297500001	0.4542485385	-0.1808465935	0.19916638175	0.170246192	-0.117006674	-0.2802838445	0.410626494	0.21513199825	-0.3117006775	-0.144474261	-0.00730225799999984	-0.0936684504999999	0.4766446965	0.095053909	-0.257704655	0.28374058575	-0.14226483225	0.25389142925	-0.00195309650000008	-0.42791566225	-0.08957490475	-0.174278555	0.0426351922500001	0.1612554405	-0.0796837477500002	-0.030116912	-0.0737714557499999	0.05850191625	-0.07388375725	-0.00631763075000008	-0.26096657925	-0.02810249225	-0.11175460475	-0.05960439075	-0.27815033725	-0.205837782	-0.183473744	-0.1213182535	-0.19477265375	0.26466393325	0.31741763475	-0.22188557625	0.1366972125	-0.0438898612499999	0.33327444175	0.0518139787499999	-0.07628686675	0.02852686625	0.2825432175	-0.0709531945000001	0.129330512	0.142029127	-0.00442362475000002	0.0864624955	-0.198034958	-0.00295942099999996	-0.00782834800000001	0.31310946025	0.08582380625	-0.131502738	0.179249916	0.06149616675	0.01944877575	0.42185234675	0.0323433535000001	-0.059478426	0.10652743175	-0.1244203495	0.059907901	0.1242458665	0.08817309	-0.08985986275	0.12911802975	-0.182832382	-0.00962915549999988	0.10530972975	-0.22229656725	0.06861494875	0.510983185	-0.1208473575	-0.17132669675	-0.02254031875	-0.213856134	-0.0840672865000001	-0.0392878102499999
NRAS|N-Ras	0.04341623675	0.14495323775	0.28628041125	-0.03379459025	0.1074631425	-0.0970629147499998	0.1419162385	-0.1675433505	-0.0716458925	-0.13456154775	0.00301500125000004	-0.0672225120000001	0.3834243075	0.20018246975	-0.07771856025	0.42450915925	0.6076827835	-0.236613287	0.130277341	-0.07163042475	0.078527496	0.31756692275	0.0242457747499999	0.1129650285	-0.0126906817499999	-0.0111559935000001	-0.1454608855	0.118673087	-0.14543889275	-0.12128155075	-0.375829376	0.10522076375	0.0147736479999999	0.17170167825	-0.14093333125	-0.24342545925	-0.10183376875	-0.19206388575	-0.183687874	-0.109152767	-0.24718481825	-0.286009441	0.932150625	-0.13818470075	-0.0716199275	0.1659980815	-0.162973822	-0.1998112405	0.0802797247500001	-0.267159104	-0.0269268105	-0.1075601505	-0.212935438	-0.196206457	-0.3080204145	-0.0463666575	0.24341359625	0.20247458925	0.09883760275	0.040246152	-0.26619511675	-0.02309674625	-0.0100401625	0.18322596175	-0.0246292539999999	-0.18140983325	-0.0991611345	-0.0979750522499999	0.15447209275	-0.05311875375	-0.00683283125000006	-0.19893417175	-0.10585161675	-0.10331594725	0.03775697575	-0.13224608275	0.1080980345	-0.2214320555	-0.0567338199999999	-0.12221551425	0.10045224375	0.0438254672500002	-0.10603788375	-0.050135977	0.13807367225	0.13950140125	-0.03381645275	0.0204168807499999	0.02488213975	-0.033458896	-0.072820554	-0.0599485754999999	-0.0955078195000001	0.03363114675	0.083920616	-0.0233835515	-0.0390560554999999	-0.0597175085	0.0800096467500001	-0.00165831225000002	0.0793076324999999	0.1431830045	0.19495473325	0.23539116325	0.0125198642500001	0.0432478580000002	0.00057885750000003	0.0305846962500001	-0.172871688	0.1264733825	0.011593853	-0.1541882165	-0.0934803172499999	0.06937425525	-0.0675679545	0.181802925	0.19042322025	-0.0989255217499999	0.20324419525	0.3204183235	0.00277393700000012	0.26976574575	0.08638890775	-0.0987581065	-0.0707517129999999	0.11213464925
NDRG1|NDRG1_pT346	-1.38043948225	-1.43228114425	-1.52483328175	-1.31677308825	-0.6277471855	-0.68687888775	0.7160650735	2.0831879955	1.2887224515	2.15578306825	0.59403528025	0.543568863	2.1797412415	0.0203988127500002	-1.42015504925	0.79313935625	-1.9664956025	2.603570737	-0.356913455	-1.63919676375	-1.971713852	1.03253071975	-1.02566189025	-0.4390693635	2.40614083825	0.1655953815	1.4326802355	-1.410531536	1.46801118925	-1.00917228475	3.729437173	-1.80697489025	-1.747979505	2.01512717925	-0.30092378325	2.07903032775	1.97396935325	-0.84046192475	2.982755141	1.342234979	-1.22848356325	0.327652823	-0.436117686	1.82086615625	-1.2732394635	-0.3181627075	-1.310070731	0.6498747115	1.45268867875	0.267360834	0.0276263655000002	-0.2717399345	1.257608434	-0.750609933	-1.2924717115	3.2055826795	-1.30344445775	0.37426735525	-1.99340067625	-1.094749309	-0.61078367175	0.30014386875	-1.3849998105	1.23945641075	0.578293519	-1.50742952425	-1.0971127085	0.0816368787500001	0.25594663275	-1.31596874075	1.59933144075	-0.03860145175	1.98747805925	2.34142547075	-0.41915530025	0.76289059725	-0.6776673815	2.3472249385	0.155691882	-2.49138080625	1.15340813475	-1.32751869175	0.94928448725	1.689396704	-0.46124996475	-0.12216840275	-1.34421257475	-0.56285949825	1.06450559375	-0.29441311	0.891704017	1.9178625825	1.8322094545	2.45949342475	2.244743228	2.3053968805	0.9969778005	-0.1966593745	-0.81476747825	0.55816853775	-1.2950409435	-0.3846599785	2.91762836725	1.69330525725	0.63081402625	-0.842776595	-1.8928452795	-0.88018577275	1.52836456	0.1936168205	-1.075401604	0.8730818145	2.29748886875	-0.99731212575	0.8553185345	-1.328462271	-0.24273186975	1.31990520325	-1.29631671775	-0.8437376145	0.988226744	2.97828820175	2.71212089975	-0.0837529984999999	0.0940850550000001	2.36368968325
NFKB1|NF-kB-p65_pS536	-0.51428222925	-0.44189940325	-0.0825790867500003	0.17067154875	0.1909310865	0.10713232725	-0.00788090950000009	0.4470191045	-0.2041532475	0.51289731025	0.14890148925	0.0857465159999998	0.1682439565	0.0682737777499999	-0.31014839725	0.31513136025	0.1166937355	0.657087819	0.0190209089999997	0.14204775225	0.359827589	-0.29474265725	0.0551310487499998	-0.1165270705	0.57214778225	-0.4026290475	0.1020531425	-0.252666922	-0.10814708575	0.18412865925	0.192808216	0.00157318674999984	0.0642104349999998	-0.0059384127500004	0.12892548275	-0.10744932525	-0.16211089275	0.43983694925	0.995369161	0.110969905	0.0618621857499997	-0.0486609560000001	-0.38693731	0.26688078525	-0.0813743065000002	-0.2869758085	-0.0737278740000001	0.0701991574999998	0.23216894275	-0.210754802	-0.5946520575	0.0444758965000001	-0.139544199	-0.139562857	-0.0245487745000002	0.7514681625	0.29902049025	-0.27257190875	0.20124749575	-0.0655881900000003	1.01792647825	-0.0511917922500003	-0.3697157535	-0.26155590625	-0.472466085	0.0533039687499997	-0.3164112245	0.000491688749999886	0.44657300975	-0.18787937775	-0.00854352525000029	0.23741343025	0.75463512925	0.31899027475	-0.42955645125	0.25664549525	-0.1025787165	0.1547829885	-0.241553401	-0.43259200325	0.37006675875	0.37949234525	0.11042022525	0.164701942	-0.21734725875	0.31478792925	-0.30693505775	0.0404158327499996	-0.10824374025	0.0696731229999997	0.0177608749999996	0.0296759094999999	0.00688472949999966	0.42133193275	0.34209521	0.3172496215	-0.1385791545	0.1753822265	0.52426712175	0.25492028875	-0.0735373445000004	0.2225064415	0.0736380802499998	0.15901758825	0.0252029332499998	-0.182073097	-0.1480535165	-0.0115693797500002	0.0820574799999997	-0.1063910075	0.113019668	0.2190272135	0.69462022375	0.0321868342499996	0.0406834054999998	-0.243343818	0.0911599642499997	-0.28589666275	-0.0409184117500003	0.6054867285	0.14878272	0.14410586975	0.0270968797499999	0.5697175035	0.370413793	-0.0690890797500001
NF2|NF2	0.0530112317500001	0.21856571675	0.06076786325	0.81043704175	0.0820189635	0.12631955125	0.0135079245	0.0549714055000002	-0.2845056715	-0.0199886427500001	-0.14029333075	-0.301551163	-0.9168921695	-0.18251936125	-0.33619813825	-0.42886454275	-0.2756526445	0.0480190679999999	0.262551662	0.18173217125	-0.184467013	-0.00138225124999999	-0.33390034725	0.0549687955	0.44557589225	-0.1076301745	0.3293691925	-0.0147025129999999	0.28865291125	0.30761906925	0.896001269	-0.06401343225	0.126944956	0.01858786025	-0.01974885925	-0.42434172125	0.00423794025000002	0.07400266725	-0.166022037	-0.195068855	-0.02398331725	0.314612001	0.00183712899999999	0.25615164625	0.3141982255	0.2148580225	-0.282643115	0.0761405555	-0.36640075825	-0.0992731609999999	0.1627731165	-0.7431269095	-0.0170668849999999	0.348116337	-0.0841786805	-0.3368143885	0.31608013525	-0.0441937207499999	-0.17606209425	0.00938270399999996	-0.0232667707499999	-0.04925631125	-0.1406310115	0.17233942375	0.203611945	0.0815535157499998	0.0771796085	0.0066684117500001	-0.02717160025	-0.28752187675	0.15603818775	-0.50723269575	-0.04033606875	-0.01473657825	-0.0108682812499999	0.29978536825	-0.3296911515	-0.2076235585	-0.043353011	-0.13742834725	-0.14804977625	-0.18365755775	0.0914164102500001	0.0347206419999999	0.14947681625	-0.47411132675	0.14024025425	-0.03322930125	0.15285027375	-0.136858641	0.039336478	-0.0457761724999999	0.2496734965	-0.36285148825	-0.384096615	-0.2548756175	-0.0761289354999999	0.3580427455	-0.34830264725	-0.35270043425	0.00531379549999988	-0.0807373705	0.07782155225	0.50869946925	0.29361506325	-0.309956702	-0.0299828515	0.36997554625	0.683166323	-0.1656438215	-0.232835192	-0.0888713105	0.36010915175	-0.41110850875	0.1358767925	0.0462686120000001	0.28822506025	0.15531371425	-0.20540489575	-0.4138496245	-0.12001017	0.09668904075	0.12028654475	-0.1188351195	-0.268076254	0.29733323425
NOTCH1|Notch1	0.33412424725	-0.00679117274999996	-0.10010741825	-0.12137084875	-0.248381852	0.0977793407500001	0.129238991	0.381410537	0.0795928009999999	-0.38961829825	-0.15575373625	0.3429755435	0.262367811	-0.04129350875	-0.0750011777500001	0.14866160575	0.10700068	0.00818275649999994	-0.0995758305000001	-0.21714195325	0.000213652499999939	-0.04892776675	0.01775414225	0.034713047	0.29155587775	-0.498124406	-0.134653795	-0.3547727135	0.20259445475	-0.11482241125	0.5576758355	-0.13012532075	-0.3460198745	0.14336976675	0.27512255325	0.0146170672499999	0.06787490975	-0.37071026325	-0.2733447455	-0.1014736695	0.0420162372499999	-0.2843704555	-0.2599642885	-0.26622738525	-0.0254808700000001	-0.570424047	-0.0661742595	0.0298260969999999	-0.12566201575	-0.2730730635	-0.0842648880000001	-0.258550477	-0.0766360415	-0.1506183975	-0.053921589	0.902626746	0.12346564775	-0.14190849025	-0.25515029575	-0.0506006425000001	0.05911176075	0.0124279642499999	-0.059568619	-0.18185872575	-0.0621096845000001	-0.12088475475	-0.223833808	0.18465902625	-0.0517069227500001	-0.43044120825	-0.0863682027500002	0.52427155875	0.25172954475	0.35459684025	0.55115529925	0.0531909487499999	0.080002872	0.0125305269999999	0.4546793835	2.07058294125	-0.0665325027500001	-0.0547201152499999	-0.30064886825	-0.3410552735	0.29459134375	0.0397249007500001	0.29550587675	0.0284339662499999	-0.0646645847499999	-0.1048278975	0.4076911105	0.071137619	0.07493887	0.07667568925	-0.0301202435	0.19628976	0.134503482	-0.202651475	-0.000120280750000035	0.0773819902499999	0.419984195	0.00305096900000001	-0.23790788425	0.03478170075	0.25099111075	0.2213843695	0.527958312	-0.37769262225	0.3490009825	-0.055440493	0.0793192574999998	0.0143360769999999	-0.00109892774999998	-0.11339907525	0.0311736199999999	-0.2509172065	-0.10076141125	0.14195215275	0.00536311775000003	0.155352123	-0.3138086675	0.08512820625	-0.22559904475	0.675995005	0.0532726815	-0.0687786292500001
CDH3|P-Cadherin	0.0755234682499996	0.43539170525	0.25990554175	0.0948003182499997	0.10885065	0.12419167875	0.149222486	-0.21115971	-0.13921593	-0.0221465342500005	-0.0107185432500004	0.0850567614999995	0.64311819	-0.165617821750001	0.14715627125	-0.04997695525	-0.218722922	-0.3167316495	-0.0720762245000004	0.13769129075	0.6874891925	0.0549632322499994	0.25076983925	0.423891023	0.11632990275	0.235536275	-0.0642826560000004	0.0497375494999995	0.11284979175	0.0418317987499996	-0.299241300500001	0.23962091525	-0.422854472500001	-0.29119594625	-0.35802965975	0.59832785125	0.00942913174999971	-0.17770725225	0.0600874294999995	-0.0182324775000005	0.0286244842499996	-0.3445126355	0.2865525515	-0.13636599225	-0.0376560910000006	0.0990409359999995	0.2711212915	-0.0484506300000004	0.30402918325	0.00108371449999961	0.309567380999999	-0.217539288	0.0116782734999997	0.2483802145	0.00489630599999952	-0.0388357940000003	0.14504901975	-0.350604003250001	-0.122953952750001	-0.3925712525	-0.16754420125	0.16484783325	0.308513653	0.0823070662499997	-0.3437517855	0.00195867724999932	-0.0130489310000003	-0.30480191375	0.22072305425	-0.00314593825000035	0.0440624512499995	0.21947341575	0.0894830197499996	-0.14481679675	-0.00300090475000037	-0.15701823625	0.0555339339999995	0.0185245189999995	-0.0652718495000004	-0.334636112750001	0.11242780025	0.0671734057499997	0.15231905175	-0.0283168555000002	0.0173621407499998	0.13148753375	-0.30772236225	0.13728840525	0.16310788625	-0.0446575715000005	-0.0163195905000003	-0.0838805910000002	-0.0172672000000005	-0.0943670037500006	-0.2506206635	0.124680822	-0.0298216800000004	0.151005071	0.26212537025	0.11839795525	-0.00262708700000036	-0.0600553080000001	0.33351357775	-0.30261945125	0.0881665737499996	-0.0524870515000004	-0.0781772120000005	0.0628312777499999	0.0990234194999997	0.165562916	-0.1119310045	-0.0174380470000003	-0.0262661387500003	0.221803879749999	-0.30954569	0.0595416314999996	0.153630014749999	-0.0556306042500002	-0.22501303225	0.0302715789999994	0.00102554349999989	-0.37507325075	-0.0174866097500005	0.00347454399999952	0.3230476585	0.11787680075
SERPINE1|PAI-1	-1.25597716575	-0.0173508547499999	-0.66269144925	-0.17699092875	-1.28153007	-1.68957379725	-0.329821529	0.835492704	-0.540769362	1.18312665075	0.03953916575	-0.2661892985	1.72473914	-0.62521157675	-1.61585820075	0.261168521750001	2.228481831	0.6434098955	0.0768491995	-1.17318339925	-1.4408334325	2.94872210725	-0.21100557875	2.109367757	1.24410556775	-1.108016198	-1.02187675	0.3431455015	0.20464657775	2.68170753375	0.5279909695	-0.72661906975	-0.3257906765	1.30972783475	0.78933721825	-1.17174619875	0.96277309175	-1.45485405125	1.3067164215	-0.2328727235	-0.62868246275	-1.0092906095	0.3953826465	-0.73714719325	0.0592788789999999	-1.162446658	-1.4086400145	-0.89828976	-0.51923557375	-0.8070375165	0.466181718	0.84308564	1.9442489645	-1.1625985655	-0.87163177	-0.142544769	2.21880573375	-0.92717443125	-1.43232592275	-0.4638940435	-1.72455286625	0.48149349525	0.090347077	0.49299127425	-0.2745825335	-0.39040318175	-1.253847225	-1.28339207875	-0.42472691275	-0.07314557425	-0.70595124275	-0.07188399325	0.39697416775	0.34892476925	2.10336606325	-1.19898872325	0.580885745	-1.140026052	0.1779626165	-1.22607342375	0.35944939225	1.08254773775	-1.30604437725	2.5031179655	1.69838954075	1.73888609675	1.07322624975	1.69282464725	1.23933633925	0.3129456675	1.4998185235	0.0512921780000001	0.477150536	-1.08230180475	1.6909291565	2.022863856	0.0323797800000001	0.995383588	-0.42847994575	-0.54243848575	2.381880757	0.917449156	1.00710556075	0.13410315975	-0.27634778925	-0.3245308485	1.742337892	-0.0430165382499999	-0.2531497845	-0.482178107	1.1945811255	0.061946034	-0.12142632475	0.80516013475	-0.241435593	-0.5141120275	0.47544473275	-0.72705449725	1.32320767275	-0.275606034	-0.6233485265	0.03160999725	1.42923445325	-0.630060237	-0.4860788045	-0.15467567925
PCNA|PCNA	0.02561508275	-0.0398374572499999	0.22498620025	0.10505843575	0.3355335255	0.34315233325	-0.4566368835	-0.00517956149999987	-0.1630697795	-0.11908629675	-0.31317528475	-0.309818582	0.9006311775	-0.30924841025	0.20864039075	-0.443062906749999	0.4467386725	-0.110095592	-0.338289244	0.31550097525	-0.293789635	0.59471677775	-0.19128295125	0.2891618585	-0.27398472475	0.7855184465	-0.1177338845	0.073553396	-0.29877697475	0.15690598225	-0.266936181	0.15584991175	-0.0637373720000001	0.07588673925	-0.14386417325	-0.26885531625	-0.09836789075	-0.30909499275	0.100061234	0.0114812439999998	-0.0193729642500001	-0.198414194	0.215284545	0.55350763025	0.00105611249999996	-0.0276938935	-0.072368566	-0.2555486315	-0.10862422225	-0.158592601	-0.0393568554999999	-0.2994878965	0.0369811680000001	0.298037691	-0.0492527345	0.0511682765	0.0615598762499998	-0.04710161475	-0.16998158525	0.532591087	0.03690219625	-0.07502119025	-0.2814666895	0.32848863275	-0.154788792	-0.42656789225	-0.4412110595	-0.0519733702499999	-0.08247815325	0.15429681425	0.57589771775	0.22867583425	-0.24749264575	-0.47525679825	0.47948360875	-0.32918830275	0.3869665305	-0.2667910125	-0.170342685	0.35958005175	-0.13862440325	-0.42924664675	-0.22417698675	0.291938317	0.23956738625	-0.25489937875	-0.0537882287499999	0.03780270975	-0.01980342925	-0.0689983690000001	-0.18173411	0.1864590005	-0.0877440365000001	-0.14023454925	0.630092464	0.9543542125	-0.1450614015	0.1606669875	-0.40995260025	-0.08771311025	0.0133007964999999	-0.3999171535	0.50061355125	0.90047220625	0.26900382625	-0.0709233929999999	-0.0828011875	-0.15485163075	-0.198112345	-0.2519247145	0.171719423	-0.3459787315	-0.03681718025	0.26098940725	-0.3324716485	0.518972209	-0.24690342675	0.13741570125	-0.35993090775	-0.0775330445000001	-0.00764766899999991	0.0830797747499999	0.00195005474999999	-0.0797687925	0.377113302	0.27101005325
PDCD4|PDCD4	-0.69052959775	-0.0908757707499999	-0.56996818925	-0.21356748275	0.150499395	0.65258914875	1.16288948	0.0271909020000001	1.184585193	0.47962961575	0.19475596775	-0.3494652435	-0.157753885	-0.0339884457499999	0.62838203425	-0.40195326625	-1.945942819	0.0703454065	-0.3949881275	-0.08577109225	-0.7890782125	-1.26137125475	-0.18245317675	-1.387389048	0.47490531075	0.16926382	0.211292716	-0.1414971995	0.32860422875	-1.60308855425	1.6244606135	-0.37589226675	0.2428428205	-1.72271546125	0.30869096625	0.37220237525	-0.87858964925	0.62453676975	0.1753067915	1.3010347555	-0.36135399275	0.6989618085	-0.1206528725	0.72932706275	0.212141721	1.36142873	1.0341517265	1.229964963	0.54181111325	0.6703672925	-0.223196388	0.0813191190000001	0.4762059555	-0.3398023955	-0.268654653	1.229485951	-0.82972536925	-1.08815402525	0.30683257225	-0.4267828625	0.60921403275	-0.09030400275	-0.719457427	0.0766473332500001	-0.3140954435	0.13699788925	1.205561233	0.94390377025	0.66928896425	-0.82180707425	0.70939010625	0.25362907075	-1.17566787325	0.16322454125	-1.84233264575	-0.07466790125	-0.743272904	0.806940078	-0.7315984275	-0.71528036275	0.03431609725	-0.44739881125	0.51105163875	-0.2059050705	-1.20898847625	-0.14095397125	-0.95130857625	-0.48184274675	-1.31503362475	-0.3487316085	-0.8284446655	-0.0989125379999999	-0.332273049	1.34349615725	-0.5249541615	-0.306301144	-0.556598476	0.138609859	0.0735656552500001	-0.25452217875	-1.152425953	-0.286726244	-0.60879463625	0.37974360075	0.83950908175	-0.7051172515	-1.36638739	0.0321547257500001	-0.3661962585	0.186728162	-1.0446100025	1.170536614	0.11785757825	-0.03690021725	0.720552704	-0.1786560935	-0.26642275725	0.59009059475	-0.91558579725	0.475789128	0.5243898145	0.44945593825	0.83589719325	0.085699239	-0.2035516855	0.36165575675
