Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA.VR.AA7B	0.0547741208705546	0	0.0055109410678073	0	0	0.352897256592022	0	0.0771306455696375	0	0	0.0302760638979922	0.00396583567450882	0	0.268834427849027	0.0409947475308299	0.0850331062667807	0	0.0556271827088207	0	0.0249556719720198	0	0	9999	0.0187060255437625	1.10405502872946
TCGA.VR.AA7D	0	0	0.00532598381993504	0.0197615931915452	0	0.21219932056896	0	0.0332856306392915	0	0	0.026286387072411	0.027253800450138	0	0.107773079112881	0.146485765064034	0.05277783473302	0	0.0888758630422369	0	0.279974742305548	0	0	9999	0.294439771321798	0.983288194189502
TCGA.VR.AA7I	0.0249182057950684	0	0.0107620506042743	0.108500931379249	0	0.177103139048292	0	0.118762748162777	0.0576004856658458	0	0	0.134583566120324	0.0212450109378727	0.0251800082075616	0.148695882818544	0.128258985808925	0.0217096092792808	0.00742821357146206	0.0152511626005233	0	0	0	9999	0.302925361787977	0.972023079533541
TCGA.X8.AAAR	0.200384777077603	0	0.0380680336162231	0.0556205861071228	0	0.235095140853341	0	0.151503865534161	0.0515250603585426	0	0.0265263969205345	0	0	0.019056638119708	0.0416258458303434	0.116088994502352	0	0.0454219435401388	0.0190827175399295	0	0	0	9999	0.041463559618156	1.0799142145126
TCGA.XP.A8T6	0	0	0.0570722106281774	0	0	0.302159169181992	0	0.124050401586991	0	0	0	0.026206007544001	0.0685829819592449	0.0106281318032617	0.0389398138974082	0.202273075943331	0.076608036343223	0.0401027874805934	0.0178107885137845	0.0355665951179925	0	0	9999	0.0407011237065645	1.0659375175746
TCGA.XP.A8T8	0	0	0.012658249410504	0.11269930588922	0	0.188856300337984	0.0390655772416292	0.144903754251056	0	0	0	0.138853958099819	0.0222115340635518	0.00395713299555742	0.038083153513373	0.0704159066626067	0.0509157932759529	0.0974878700131211	0	0.0718781469540575	0	0.00801331729156687	9999	0.00419766785585071	1.10170942407247
TCGA.Z6.A8JD	0.190893064840216	0	0	0.0381423190503648	0	0.222617396091167	0	0.0750641087296419	0.00249353733309212	0	0.0564262714603216	0	0.0136190603664712	0.179724027846628	0.0336221329658389	0.0136574902249674	0.00998406384040301	0	0	0.163756527250888	0	0	9999	0.283905027136906	0.972070310941307
TCGA.Z6.A8JE	0.00208190705472214	0	0.0175365631931287	0	0	0.184222124681956	0	0.0715129057376061	0.0219573892586987	0	0	0.0313676673834436	0	0.441967571800767	0.0270288864821401	0.177265075120387	0	0.0204198171778948	0.00273293574643861	0	0.00190715636281695	0	9999	0.266264546649017	1.01777826506107
TCGA.Z6.A9VB	0.044298639192748	0.00509073474647337	0.147923578324961	0	0	0.193147704810916	0	0.1564652302614	0.00206627854349959	0	0.0589352654717224	0	0.00563218031634105	0.0460814447794471	0	0.15640931238801	0	0.119064092520209	0	0.0648855386442713	0	0	9999	0.00815700883246115	1.07839208223376
TCGA.Z6.AAPN	0.00794165517197039	0	0	0	0	0.224216042418958	0	0.0801677601849469	0.0703508390743976	0	0.0359188718340347	0.0156518612465898	0.0179519741301458	0.0914048500866494	0.0354713395598642	0.136038941471801	0.0241668705030882	0.00783024611800991	0	0.245033767597877	0.00785498060166659	0	9999	0.120972479747567	1.04959864487657
TCGA.ZR.A9CJ	0.0421990980561421	0	0.00211585701604694	0	0	0.197134497991033	0	0.0629651630788207	0	0	0.00733447625968081	0.0274754744520851	0.00958212451326823	0.0399704955019166	0.0214326292269922	0.108071199442811	0	0.0706041017185386	0	0.380024914601898	0	0.0310899681407656	9999	0.0499169025336667	1.10591687431801
