"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SOX5",30.6940870199195,-1.2470424754123,0.241220787852951,-5.16971396417337,2.34452565411248e-07,2.11007924707154e-05
"RNF180",54.0449691318282,-1.02720771959464,0.198952186437832,-5.16308836804674,2.42908394547972e-07,2.16644844495028e-05
"SCN3B",57.0094034086752,-1.30375684131325,0.253386477667706,-5.14532919559744,2.67052087866202e-07,2.36743284640905e-05
"CYP7B1",88.6347295280232,-1.17568316834404,0.228803953680659,-5.13838659442459,2.77107344044279e-07,2.42227673783886e-05
"LOC100126784",25.0536089267772,-1.14028076876354,0.2219454339812,-5.137662660184,2.78176657172307e-07,2.42227673783886e-05
"RGAG4",87.1411333766859,-1.03932340955634,0.202287156282978,-5.13786158574711,2.77882430598088e-07,2.42227673783886e-05
"DOK6",43.1266850335274,-0.996543947547679,0.194368646493766,-5.12708178774934,2.94267703272365e-07,2.54731971844478e-05
"ZNF521",190.885830042594,-0.902431066555787,0.176345870693471,-5.11739267274604,3.09788236802244e-07,2.6659904636151e-05
"NCLN",2869.78341139072,0.399732094182533,0.0781369502351162,5.11578827916534,3.12433362826581e-07,2.67312172520696e-05
"BACE1",1040.63356364795,-0.516391933038764,0.100976419387521,-5.1139853856076,3.15431771978575e-07,2.68317569736226e-05
"CORO2B",44.4648912737329,-1.11789276994333,0.218694851094042,-5.11165564415883,3.19347555245275e-07,2.70087277183302e-05
"PEX7",150.138761204064,0.519778493191534,0.101745521493463,5.10861299408574,3.24532303993288e-07,2.72903850603727e-05
"ABCA6",67.6112095500628,-1.38796799212458,0.271794619719109,-5.10667942418802,3.27869283961889e-07,2.74143430839952e-05
"KRAS",2696.64504895955,-0.80340828274671,0.157414195751236,-5.10378545538768,3.32925698620474e-07,2.76798563892593e-05
"PTGER3",104.769226073028,-1.22820424641339,0.240753125564865,-5.10150903973407,3.36955923875613e-07,2.78575470547951e-05
"NSP",70.5480637107383,-1.12568170492194,0.220915581364498,-5.09552878963584,3.47769163545928e-07,2.85908995013513e-05
"TSPAN18",782.301482085976,-1.02137878785703,0.200611541208561,-5.09132616051821,3.55567778509866e-07,2.89090355168574e-05
"A2M",10831.5257393326,-0.929108855801309,0.182487676805782,-5.09135121923953,3.55520781860827e-07,2.89090355168574e-05
"ABI3BP",394.496978691371,-1.4966886249233,0.294032579797505,-5.09021356053144,3.57660470374566e-07,2.89194037474292e-05
"CCL14",92.5809309006979,-1.6287253672657,0.320278805987744,-5.08533607849166,3.66975662944306e-07,2.95104582288984e-05
"JAM3",391.76760858562,-0.787377810303738,0.154979616638794,-5.08052495792948,3.7639327777775e-07,3.01032797596596e-05
"LAMA2",459.004073297488,-1.05595080450401,0.208184947966413,-5.07217651813315,3.93291313699967e-07,3.12847295805877e-05
"PRDX3",2671.20129665261,0.375961851237843,0.0742277938431591,5.06497407200648,4.08455940317064e-07,3.23163312779888e-05
"COX7A1",57.4832541227981,-0.831591313686161,0.164340573928135,-5.06017043636353,4.18881881321936e-07,3.29639880509819e-05
"MID2",513.182288193409,-0.780595514549047,0.154427105208749,-5.05478305439881,4.30880277141078e-07,3.37278412681282e-05
"TMEM144",299.194950701287,0.872497968723377,0.172934133151357,5.04526175847391,4.52900903382394e-07,3.52639666358482e-05
"CA5B",194.935387206895,-0.572881476128575,0.113571425766731,-5.04423953702264,4.55328602329486e-07,3.52663984835827e-05
"ETV1",359.963673403949,-1.03985229705803,0.206676087934381,-5.03131401146018,4.87129533628148e-07,3.75319278370253e-05
"CACNA1H",693.575501070097,-1.15296434604442,0.229243117737383,-5.0294393019259,4.91916188652642e-07,3.7703326209439e-05
"NBCCS",640.343476304698,-0.836773251952683,0.16649155673985,-5.02592004266125,5.01024622870421e-07,3.79816104598523e-05
"OAF",912.021223145163,0.590553935576291,0.117521899331022,5.02505438508005,5.0328989125246e-07,3.79816104598523e-05
"SMAD5",1741.60640940166,-0.370754033543993,0.0737676496035884,-5.0259705377133,5.00892790455731e-07,3.79816104598523e-05
"SSC5D",312.60067475038,-1.07203352619083,0.213468608184325,-5.02197271678072,5.11434495911608e-07,3.82044164560163e-05
"QRSL1",477.280694665064,0.412231316808476,0.082072260700229,5.022784961586,5.09275546393547e-07,3.82044164560163e-05
"EPHA4",479.89971435315,-1.09344103140831,0.21797397870113,-5.01638332210085,5.26532275655208e-07,3.8936929490161e-05
"PLCL1",109.705038004224,-0.912213718962527,0.181821441895041,-5.01708549583011,5.24612260251514e-07,3.8936929490161e-05
"SOGA3",65.4910746927728,-1.10538601538472,0.22040607612886,-5.01522478326986,5.29714991882025e-07,3.89764291026794e-05
"OMD",69.1756157158335,-1.53179850923817,0.306079147555616,-5.00458303504596,5.598307663851e-07,4.0987410736931e-05
"JMY",847.351734475677,-0.603106838766555,0.120608892372943,-5.00051718327408,5.71767317509305e-07,4.16540982399353e-05
"DIXDC1",335.919846970887,-0.737635791610622,0.147689767989959,-4.99449489053821,5.8989953233372e-07,4.27633572306553e-05
"CD200",174.690551715607,-0.998702048945153,0.200201186252489,-4.98849216450502,6.08523791690166e-07,4.38972358750612e-05
"CLASP1",2136.11555556745,-0.505224104290102,0.101317424915566,-4.98654702990265,6.14679490459657e-07,4.41249921053869e-05
"TMEM150B",65.6545822734839,1.56237706347448,0.31348283200329,4.98393182647425,6.23050393859824e-07,4.45087844468018e-05
"GUCY1B3",361.236556167817,-0.802903882918819,0.161151462957686,-4.98229347833869,6.28350381651941e-07,4.46705517699998e-05
"RYR3",25.8763225709323,-1.09382032364461,0.219688718785527,-4.97895535870669,6.39283845056142e-07,4.5229332037722e-05
"MOXD1",459.902914433048,-1.22601319680842,0.246351091487347,-4.97669074411787,6.46805360999934e-07,4.55425248443781e-05
"CNTN1",350.28796480617,-2.01718773360177,0.405566353160197,-4.97375513990183,6.56682465192103e-07,4.55836752724858e-05
"MRGPRF",201.484259541208,-0.998497923628018,0.200684883062454,-4.97545160547685,6.50956966185214e-07,4.55836752724858e-05
"SDHB",1281.14412098562,0.329720897666399,0.0662849975658037,4.97429146526063,6.54867164193955e-07,4.55836752724858e-05
"C13orf13",286.763243190438,-1.58187828389606,0.318246606090593,-4.97060535327675,6.67441819258821e-07,4.61130225925484e-05
"GUCY1A3",880.680560640592,-0.92659116761363,0.18653009625527,-4.96751562463985,6.78160958147296e-07,4.66346572901664e-05
"LGI2",151.320120715503,-1.23148806779993,0.248234723531883,-4.96098229239776,7.01375862588298e-07,4.80067311341832e-05
"FAXDC2",206.147629962122,-0.873559069810245,0.176146890703466,-4.95926477226804,7.0760470709891e-07,4.82088466188313e-05
"CMAHP",96.4209615151144,-0.929475623671329,0.187479273615314,-4.95775135964366,7.1313747078559e-07,4.83618941017546e-05
"KIAA0367",921.261559851725,-1.55342259507348,0.313413321245552,-4.95646639683323,7.17867760203431e-07,4.84593667851087e-05
"ITGA8",113.573399873969,-1.42331570690922,0.28748924928664,-4.95084845934573,7.38906254126464e-07,4.96518010763701e-05
"C8orf79",66.8306249302505,-1.41865106886095,0.287919753933854,-4.92724465576914,8.33973037314586e-07,5.55327928376536e-05
